username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration
u293718,54,23,61,0,Unknown,25,1,5184000000
u293719,5,2,1,0,mobile,20,0,0
u293720,50,39,43,0,web,0,0,0
u293722,6,4,0,0,mobile,0,0,0
u293724,10,4,0,0,web,0,0,0
u293725,6,3,0,0,web,0,0,0
u293726,42,18,32,0,Unknown,1,1,15552000000
u293731,10,2,4,0,mobile,3,0,0
u293732,10,6,6,0,mobile,0,0,0
u293733,3,3,0,0,web,1,0,0
u293734,1,0,0,0,web,0,0,0
u293736,7,2,0,0,web,0,0,0
u293737,6,3,0,0,web,0,0,0
u293746,11,3,0,0,mobile,1,0,0
u293752,7,1,0,0,web,0,0,0
u293800,7,3,0,0,web,0,0,0
u293814,6,2,0,0,web,0,0,0
u293815,10,7,0,0,web,0,0,0
u293829,11,6,3,0,mobile,0,0,0
u293848,9,4,0,0,web,4,0,0
u293858,8,4,0,0,web,0,0,0
u293860,509,316,511,37,mobile,340,0,0
u293861,43,25,32,0,mobile,1,0,0
u293862,24,9,18,0,mobile,8,0,0
u293866,9,5,0,0,web,0,0,0
u293867,6,3,0,0,web,0,0,0
u293870,4,2,0,0,web,3,0,0
u293872,8,6,0,0,web,0,0,0
u293873,4,3,0,0,web,0,0,0
u293874,673,463,560,25,mobile,149,0,0
u293876,18,9,6,0,mobile,0,0,0
u293898,10,5,0,0,web,0,0,0
u293899,22,13,14,0,mobile,4,0,0
u293901,8,7,0,0,web,0,0,0
u293903,14,11,7,0,mobile,0,0,0
u293905,6,4,0,0,mobile,0,0,0
u293906,6,4,0,0,web,0,0,0
u293907,7,5,0,0,web,0,0,0
u293911,8,3,0,0,mobile,0,0,0
u293913,53,31,54,0,mobile,41,0,0
u293915,1,0,0,0,web,0,0,0
u293916,7,1,0,0,mobile,0,0,0
u293928,5,3,0,0,mobile,0,0,0
u293929,22,15,15,1,mobile,3,0,0
u293938,2,1,0,0,web,0,0,0
u293961,1,0,0,0,mobile,0,0,0
u294029,25,21,5,0,mobile,13,0,0
u294048,10,9,0,0,web,0,0,0
u294060,6,3,0,0,web,0,0,0
u294061,2,0,0,0,web,0,0,0
u294063,9,8,0,0,web,1,0,0
u294064,6,3,0,0,web,0,0,0
u294066,2,1,0,0,mobile,0,0,0
u294067,30,11,23,0,mobile,3,0,0
u294070,9,6,0,0,web,37,0,0
u294071,10,6,0,0,mobile,3,0,0
u294072,10,4,0,0,web,0,0,0
u294073,6,2,0,0,mobile,0,0,0
u294075,6,2,0,0,web,0,0,0
u294076,72,36,68,0,mobile,7,0,0
u294077,49,20,41,0,mobile,50,0,0
u294088,815,534,577,29,Unknown,4,1,5184000000
u294098,2,1,0,0,web,0,0,0
u294099,6,2,0,0,web,0,0,0
u294100,106,52,99,14,mobile,9,0,0
u294103,6,1,0,0,mobile,0,0,0
u294106,6,5,0,0,web,0,0,0
u294107,6,4,0,0,web,1,0,0
u294110,6,3,0,0,web,0,0,0
u294114,30,20,23,0,mobile,0,0,0
u294115,18,5,9,0,mobile,7,0,0
u294116,2,2,0,0,web,0,0,0
u294128,3,0,0,0,mobile,1,0,0
u294129,10,8,0,0,web,0,0,0
u294138,6,5,0,0,web,0,0,0
u294139,6,2,0,0,web,0,0,0
u294148,10,1,0,0,mobile,0,0,0
u294149,6,1,0,0,web,0,0,0
u294160,10,3,0,0,web,0,0,0
u294175,7,3,0,0,web,0,0,0
u294203,41,16,32,2,mobile,0,1,5184000000
u294248,6,1,0,0,web,0,0,0
u294258,6,2,0,0,web,0,0,0
u294259,8,4,0,0,web,0,0,0
u294261,48,37,39,0,mobile,0,0,0
u294263,1,0,0,0,web,1,0,0
u294265,4,2,0,0,web,0,0,0
u294267,2,0,0,0,mobile,15,0,0
u294271,10,6,0,0,web,2,0,0
u294272,5,2,0,0,mobile,0,0,0
u294273,6,1,0,0,web,0,0,0
u294274,7,5,0,0,web,0,0,0
u294275,6,0,0,0,web,0,0,0
u294276,40,23,30,0,mobile,0,0,0
u294277,4,1,0,0,web,0,0,0
u294289,10,5,0,0,web,0,0,0
u294298,10,3,2,0,web,0,0,0
u294299,6,3,0,0,web,0,0,0
u2943,615,461,587,35,mobile,191,1,12960000000
u294300,1,0,0,0,web,0,0,0
u294302,8,4,0,0,web,8,0,0
u294303,2,2,0,0,web,0,0,0
u294305,6,4,0,0,mobile,0,0,0
u294306,6,1,0,0,web,0,0,0
u294310,9,3,0,0,web,2,0,0
u294313,18,9,9,0,mobile,13,0,0
u294314,10,5,0,0,web,1,0,0
u294315,6,2,0,0,web,0,0,0
u294316,7,3,0,0,web,0,0,0
u294328,7,5,2,0,mobile,0,0,0
u294329,6,3,0,0,web,0,0,0
u294338,11,7,0,0,web,0,0,0
u294339,6,2,0,0,web,0,0,0
u294362,7,3,0,0,web,0,0,0
u294363,10,8,0,0,web,0,0,0
u294376,3,1,0,0,web,0,0,0
u294377,6,2,0,0,web,0,0,0
u294388,7,2,0,0,web,0,0,0
u294389,6,2,0,0,web,0,0,0
u294404,6,4,0,0,web,2,0,0
u294405,10,7,0,0,web,0,0,0
u294410,11,5,0,0,web,0,0,0
u294411,4,2,0,0,web,0,0,0
u294438,10,1,0,0,web,0,0,0
u294439,10,6,0,0,web,2,0,0
u294448,6,4,0,0,web,0,0,0
u294449,6,2,0,0,mobile,2,0,0
u294459,60,36,53,0,mobile,0,0,0
u294461,7,3,0,0,web,1,0,0
u294462,10,6,0,0,web,14,0,0
u294463,7,2,0,0,mobile,0,0,0
u294464,5,3,0,0,mobile,0,0,0
u294465,6,2,0,0,web,0,0,0
u294466,1,0,0,0,web,0,0,0
u294470,8,5,0,0,web,0,0,0
u294471,6,5,0,0,web,18,0,0
u294472,6,3,0,0,web,0,0,0
u294473,8,6,0,0,web,0,0,0
u294474,6,2,0,0,web,0,0,0
u294475,6,6,0,0,web,0,0,0
u294476,7,2,0,0,web,2,0,0
u294488,10,6,0,0,web,0,0,0
u294498,6,3,0,0,web,0,0,0
u294499,6,2,0,0,mobile,0,0,0
u294500,12,4,3,0,web,0,0,0
u294501,6,4,0,0,web,0,0,0
u294502,11,6,0,0,web,0,0,0
u294503,21,14,9,0,mobile,0,0,0
u294504,3,2,0,0,web,2,0,0
u294505,6,2,0,0,web,0,0,0
u294507,8,3,0,0,web,0,0,0
u294511,6,0,0,0,web,0,0,0
u294512,8,5,0,0,web,0,0,0
u294513,5,3,0,0,web,0,0,0
u294514,4,2,0,0,web,0,0,0
u294516,3,0,0,0,web,0,0,0
u294517,6,5,0,0,web,0,0,0
u294528,7,1,0,0,web,0,0,0
u294529,7,2,0,0,web,0,0,0
u294538,1,0,0,0,web,0,0,0
u294539,10,6,0,0,web,0,0,0
u294559,6,3,0,0,web,0,0,0
u294565,10,5,0,0,web,0,0,0
u294570,8,5,0,0,web,0,0,0
u294571,6,3,0,0,web,1,0,0
u294606,31,22,20,0,mobile,1,0,0
u294607,6,4,0,0,web,0,0,0
u294612,6,3,0,0,web,0,0,0
u294613,7,3,0,0,web,4,0,0
u294648,8,2,0,0,mobile,0,0,0
u294660,2,2,0,0,web,5,0,0
u294661,6,1,0,0,web,0,0,0
u294662,6,3,0,0,web,1,0,0
u294663,11,9,5,1,web,0,0,0
u294665,5,2,0,1,mobile,2,0,0
u294666,81,46,73,0,mobile,27,0,0
u294670,9,4,0,0,web,0,0,0
u294671,31,17,20,0,mobile,0,0,0
u294672,6,3,0,0,web,0,0,0
u294673,7,4,0,0,web,0,0,0
u294674,2,0,0,0,web,0,0,0
u294677,6,3,0,0,web,0,0,0
u294689,8,3,0,0,web,1,0,0
u294698,10,4,0,0,web,0,0,0
u294700,6,4,0,0,web,0,0,0
u294702,5,1,0,0,web,6,0,0
u294703,10,4,0,0,web,2,0,0
u294706,7,1,0,0,web,5,0,0
u294707,6,1,0,0,web,0,0,0
u294713,10,6,0,0,web,0,0,0
u294714,6,3,0,0,web,0,0,0
u294715,5,2,0,0,web,0,0,0
u294716,7,2,0,0,web,0,0,0
u294717,10,8,0,0,web,1,0,0
u294728,6,3,0,0,web,0,0,0
u294729,7,4,0,0,web,3,0,0
u294767,9,4,0,0,web,0,0,0
u294798,2,0,0,0,web,0,0,0
u294808,6,4,0,0,web,0,0,0
u294809,8,4,0,0,web,0,0,0
u294820,6,5,0,0,web,0,0,0
u294821,6,5,0,0,web,0,0,0
u294841,10,8,0,0,web,0,0,0
u294851,10,5,0,0,web,0,0,0
u294852,7,1,0,0,mobile,0,0,0
u294853,1,1,0,0,web,2,0,0
u294854,10,7,0,0,web,0,0,0
u294855,9,7,0,0,web,0,0,0
u294856,10,6,0,0,web,1,0,0
u294868,8,3,0,0,web,0,0,0
u294878,6,1,0,0,web,0,0,0
u294879,1,1,0,0,web,0,0,0
u294880,6,3,0,0,web,0,0,0
u294882,10,7,0,0,web,0,0,0
u294883,6,2,0,0,web,2,0,0
u294885,1,0,0,0,web,0,0,0
u294886,6,2,0,0,web,0,0,0
u294887,7,5,0,0,web,0,0,0
u294890,3,1,0,0,web,0,0,0
u294892,9,7,0,0,web,0,0,0
u294893,32,18,25,0,mobile,2,0,0
u294894,3,2,0,0,web,0,0,0
u294895,8,5,0,0,web,1,0,0
u294896,7,4,0,0,web,0,0,0
u294908,10,5,0,0,web,0,0,0
u294909,6,2,0,0,web,0,0,0
u294924,7,0,0,0,web,2,0,0
u294925,1,0,0,0,mobile,0,0,0
u294926,6,2,0,0,web,0,0,0
u294931,10,6,0,0,web,0,0,0
u294933,10,5,0,0,web,0,0,0
u294934,6,4,0,0,web,0,0,0
u294935,10,5,0,0,web,0,0,0
u294937,6,2,0,0,web,0,0,0
u294940,201,108,206,3,mobile,34,0,0
u294968,76,51,64,0,mobile,0,0,0
u294983,6,4,0,0,web,0,0,0
u295008,21,17,14,0,mobile,0,0,0
u295020,4,1,0,0,web,0,0,0
u295022,10,6,0,0,web,0,0,0
u295023,6,1,0,0,web,0,0,0
u295030,6,4,0,0,web,0,0,0
u295031,7,4,0,0,web,0,0,0
u295032,6,1,0,0,mobile,0,0,0
u295034,7,4,0,0,web,0,0,0
u295035,18,11,8,0,web,1,0,0
u295037,5,1,0,0,mobile,0,0,0
u295054,9,5,0,0,mobile,0,0,0
u295068,4,1,0,0,web,0,0,0
u295069,77,44,75,2,Unknown,7,1,5184000000
u295082,10,5,0,0,mobile,0,0,0
u295097,1,0,0,0,web,0,0,0
u295134,10,4,9,0,web,0,0,0
u295140,12,3,3,0,mobile,1,0,0
u295143,6,1,0,0,web,0,0,0
u295147,245,150,241,11,mobile,7,0,0
u295151,9,2,0,0,web,0,0,0
u295152,6,4,0,0,mobile,0,0,0
u295154,8,4,1,0,web,0,0,0
u295157,7,3,0,0,mobile,0,0,0
u295178,21,11,9,0,web,0,0,0
u295179,87,55,82,2,mobile,10,1,5184000000
u295183,6,3,0,0,web,0,0,0
u295185,11,4,0,5,mobile,0,0,0
u295187,6,2,0,0,mobile,0,0,0
u295190,151,99,156,9,mobile,74,0,0
u295192,7,2,0,0,mobile,0,0,0
u295195,6,5,0,0,web,1,0,0
u295197,6,4,0,0,mobile,0,0,0
u295208,6,2,0,0,web,0,0,0
u295209,6,4,0,0,web,0,0,0
u295218,6,3,0,0,web,0,0,0
u295219,14,4,6,0,mobile,0,0,0
u295220,21,3,14,0,mobile,0,0,0
u295223,6,1,0,0,mobile,0,0,0
u295225,12,7,5,0,mobile,0,0,0
u295226,8,4,0,0,mobile,0,0,0
u295237,1,0,0,0,web,0,0,0
u295243,6,2,0,0,web,0,0,0
u295256,7,3,0,0,web,1,0,0
u295257,10,5,0,0,mobile,1,0,0
u295280,0,0,1,1,mobile,0,0,0
u295295,11,2,2,0,mobile,0,0,0
u295323,1,0,0,0,web,0,0,0
u295340,98,66,99,1,mobile,0,0,0
u295341,9,5,1,1,mobile,0,0,0
u295343,8,5,0,0,web,0,0,0
u295346,2,2,0,0,web,1,0,0
u295347,300,210,217,9,Unknown,119,0,0
u295350,5,3,0,0,web,0,0,0
u295352,7,2,0,0,mobile,0,0,0
u295353,10,9,0,0,mobile,0,0,0
u295354,1409,1145,1156,9,Unknown,3,1,7776000000
u295355,6,1,0,0,web,13,0,0
u295356,6,3,0,0,web,0,0,0
u295357,6,3,0,0,mobile,0,0,0
u295369,13,8,5,0,mobile,0,0,0
u295378,10,5,0,0,web,0,0,0
u295379,107,63,119,32,mobile,82,1,7776000000
u295380,4,4,0,0,web,0,0,0
u295382,6,2,0,0,mobile,0,0,0
u295383,8,4,0,0,web,3,0,0
u295384,3,1,0,0,web,0,0,0
u295385,8,2,0,0,web,0,0,0
u295386,6,3,0,0,web,2,0,0
u295387,12,9,0,0,mobile,0,0,0
u295390,1,0,0,0,web,0,0,0
u295391,11,7,3,0,mobile,1,0,0
u295392,10,3,0,0,web,0,0,0
u295394,6,2,0,0,web,0,0,0
u295395,10,5,0,0,web,0,0,0
u295396,8,5,0,0,web,0,0,0
u295408,2,1,0,0,web,1,0,0
u295418,5,2,0,0,web,0,0,0
u295420,3,1,0,0,mobile,0,0,0
u295422,17,7,9,0,mobile,0,0,0
u295423,6,0,0,0,web,1,0,0
u295424,1,0,0,0,web,0,0,0
u295425,250,180,254,8,mobile,436,0,0
u295427,14,7,14,2,mobile,4,0,0
u295430,10,2,0,0,web,0,0,0
u295431,9,5,0,0,web,0,0,0
u295432,10,5,10,0,mobile,0,0,0
u295433,6,2,0,0,web,0,0,0
u295434,1,0,0,0,web,0,0,0
u295435,14,6,14,1,mobile,0,0,0
u295436,6,2,0,0,web,0,0,0
u295437,11,2,0,0,web,0,0,0
u295445,6,2,0,0,web,0,0,0
u295451,6,1,0,0,web,0,0,0
u295479,10,7,0,0,web,0,0,0
u295486,31,26,26,0,web,0,0,0
u295492,9,2,0,0,web,0,0,0
u295518,6,2,0,0,web,0,0,0
u295525,7,1,0,0,web,0,0,0
u295530,6,2,0,0,web,0,0,0
u295531,6,2,0,0,web,19,0,0
u295541,7,5,1,0,mobile,0,0,0
u295542,9,4,0,0,web,1,0,0
u295543,10,0,0,0,web,1,0,0
u295544,10,4,0,0,mobile,2,0,0
u295546,2,1,0,0,web,0,0,0
u295550,16,6,8,0,mobile,0,0,0
u295551,6,4,0,0,web,1,0,0
u295552,1,0,0,0,web,0,0,0
u295553,1,1,0,0,web,0,0,0
u295555,6,3,0,0,web,3,0,0
u295557,2,0,0,0,web,0,0,0
u295568,6,3,0,0,web,0,0,0
u295569,6,2,0,0,mobile,0,0,0
u295578,3,2,0,0,web,0,0,0
u295583,1,1,0,0,web,0,0,0
u295584,10,8,0,0,web,0,0,0
u295585,6,3,0,0,web,1,0,0
u295586,6,3,0,0,web,2,0,0
u295587,17,13,9,0,web,0,0,0
u295591,9,5,0,0,mobile,0,0,0
u295592,2,2,0,0,web,0,0,0
u295593,270,164,284,10,mobile,64,0,0
u295594,9,5,0,0,web,0,0,0
u295595,6,2,0,0,web,0,0,0
u295609,1,0,0,0,web,0,0,0
u295618,4,3,0,0,mobile,0,0,0
u295619,9,2,0,0,web,0,0,0
u295621,2,0,0,0,web,0,0,0
u295622,4,0,0,0,web,5,0,0
u295624,6,0,0,0,web,0,0,0
u295625,10,6,0,0,web,1,0,0
u295626,13,7,4,0,mobile,0,0,0
u295627,6,4,0,0,web,1,0,0
u295631,6,2,0,0,web,0,0,0
u295632,6,4,0,0,web,0,0,0
u295633,6,4,0,0,web,0,0,0
u295634,6,3,0,0,web,0,0,0
u295635,3,0,0,0,web,2,0,0
u295636,6,2,0,0,web,0,0,0
u295637,1,0,0,0,web,1,0,0
u295652,6,4,0,0,web,2,0,0
u295653,3,1,0,0,web,0,0,0
u295684,9,5,0,0,web,2,0,0
u295685,6,1,0,0,web,0,0,0
u295690,6,3,0,0,web,0,0,0
u2957,331,213,330,18,Unknown,0,1,15552000000
u295727,7,4,0,0,web,0,0,0
u295742,9,4,0,0,web,29,0,0
u295745,6,3,0,0,web,3,0,0
u295746,47,34,40,1,mobile,0,0,0
u295747,8,4,1,0,mobile,15,0,0
u295751,6,2,0,0,web,0,0,0
u295753,8,5,0,0,mobile,0,0,0
u295754,18,13,10,0,web,0,0,0
u295755,10,6,0,0,web,0,0,0
u295756,6,2,0,0,web,0,0,0
u295757,1,0,0,0,web,0,0,0
u295768,7,2,0,0,mobile,1,0,0
u295778,1,1,0,0,web,0,0,0
u295779,10,8,0,0,web,0,0,0
u295780,3,0,0,0,web,1,0,0
u295781,6,2,0,0,web,0,0,0
u295783,12,9,4,0,web,5,0,0
u295784,19,9,2,3,mobile,0,0,0
u295786,6,3,0,0,web,20,0,0
u295787,9,4,0,7,web,0,0,0
u295790,21,14,10,0,web,0,0,0
u295791,10,6,0,0,web,0,0,0
u295792,6,4,0,0,web,0,0,0
u295793,6,3,0,0,web,1,0,0
u295794,6,2,0,0,web,0,0,0
u295795,2,1,0,0,web,0,0,0
u295800,6,4,0,0,web,1,0,0
u295802,6,4,0,0,web,0,0,0
u295803,3,1,0,0,web,0,0,0
u295804,8,6,0,0,web,0,0,0
u295805,6,1,0,0,web,2,0,0
u295807,34,20,23,1,mobile,0,0,0
u295810,10,5,3,0,mobile,0,0,0
u295811,5,3,0,0,web,0,0,0
u295812,6,2,0,0,web,0,0,0
u295813,6,3,0,0,web,1,0,0
u295814,6,2,0,0,web,0,0,0
u295815,7,2,0,0,web,1,0,0
u295816,11,6,3,0,mobile,0,0,0
u295817,6,3,0,0,web,0,0,0
u295828,6,4,0,0,web,0,0,0
u295829,8,2,0,0,web,0,0,0
u295839,5,3,0,0,mobile,9,0,0
u295848,6,2,0,0,mobile,0,0,0
u295849,129,86,123,25,mobile,1,1,5184000000
u295860,6,4,0,0,mobile,0,0,0
u295861,17,11,10,0,web,8,0,0
u295901,7,5,0,0,web,0,0,0
u295915,187,116,191,3,mobile,38,1,4320000000
u295928,197,163,180,1,mobile,0,0,0
u295948,9,6,0,0,web,0,0,0
u295949,4,3,0,0,mobile,0,0,0
u295960,7,1,2,0,mobile,0,0,0
u295962,6,3,0,0,web,0,0,0
u295963,9,5,0,0,web,0,0,0
u295964,10,8,0,0,web,0,0,0
u295965,8,5,0,0,web,0,0,0
u295966,5,2,0,0,web,0,0,0
u295973,1,0,0,0,web,0,0,0
u295975,27,13,20,0,mobile,0,0,0
u295976,10,7,0,0,web,0,0,0
u295977,2,1,0,0,web,1,0,0
u295988,10,5,0,0,web,0,0,0
u295989,7,3,0,0,mobile,0,0,0
u295998,6,1,0,0,web,0,0,0
u295999,169,111,174,5,mobile,44,0,0
u296004,1,1,0,0,mobile,1,0,0
u296010,10,8,0,0,web,0,0,0
u296011,6,1,0,0,web,1,0,0
u296038,29,16,21,1,mobile,19,0,0
u296039,225,147,223,0,web,141,0,0
u296049,8,5,0,0,web,0,0,0
u296059,6,2,0,0,web,0,0,0
u296060,1,0,0,0,web,0,0,0
u296061,10,4,0,0,web,0,0,0
u296062,6,4,0,0,web,0,0,0
u296063,11,5,0,2,web,0,0,0
u296064,3,0,0,0,web,0,0,0
u296065,1,0,0,0,web,0,0,0
u296066,10,4,0,0,web,1,0,0
u296067,6,3,0,0,web,1,0,0
u296070,10,7,0,0,web,10,0,0
u296071,1,0,0,0,web,0,0,0
u296074,6,3,0,0,web,1,0,0
u296076,10,5,0,0,web,0,0,0
u296077,17,7,8,0,mobile,0,0,0
u296088,6,3,0,0,web,1,0,0
u296089,6,4,0,0,web,0,0,0
u296098,8,7,0,0,web,5,0,0
u296101,3,1,0,0,web,0,0,0
u296102,12,7,1,0,web,2,0,0
u296103,8,2,0,0,web,0,0,0
u296104,8,1,0,0,web,29,0,0
u296105,10,2,0,0,web,0,0,0
u296106,6,2,0,0,web,0,0,0
u296107,6,2,0,0,web,0,0,0
u296110,1,1,0,0,web,0,0,0
u296111,8,7,0,0,web,0,0,0
u296112,6,6,0,0,web,0,0,0
u296113,25,17,17,0,mobile,0,0,0
u296114,6,1,0,0,web,0,0,0
u296115,11,5,0,0,mobile,0,0,0
u296116,6,3,0,0,web,3,0,0
u296117,6,4,0,0,mobile,0,0,0
u296128,10,7,0,0,web,1,0,0
u296129,7,4,0,0,web,0,0,0
u296158,6,3,0,0,web,0,0,0
u296164,17,13,9,0,web,7,0,0
u296213,10,10,0,0,web,0,0,0
u296249,3,0,0,0,web,0,0,0
u296259,10,10,0,0,web,0,0,0
u296260,17,11,7,0,mobile,10,0,0
u296262,17,10,5,0,mobile,0,0,0
u296263,6,3,0,0,web,0,0,0
u296264,1,0,0,0,web,0,0,0
u296266,6,5,0,0,web,1,0,0
u296267,1,0,0,0,web,1,0,0
u296270,6,2,0,0,web,0,0,0
u296271,6,4,0,0,web,2,0,0
u296272,6,1,0,0,web,0,0,0
u296274,10,6,0,0,web,0,0,0
u296276,1,1,0,0,mobile,2,0,0
u296288,10,3,0,0,mobile,0,0,0
u296289,64,45,45,11,Unknown,46,1,15552000000
u296298,74,54,68,1,mobile,30,0,0
u296300,16,8,9,0,mobile,0,0,0
u296302,8,3,0,0,web,25,0,0
u296304,2,2,0,0,web,2,0,0
u296305,6,2,0,0,web,3,0,0
u296307,4,0,4,0,mobile,0,0,0
u296310,5,3,0,0,web,1,0,0
u296311,10,6,0,0,web,0,0,0
u296312,1,0,0,0,web,1,0,0
u296313,401,242,414,26,mobile,317,1,15552000000
u296316,6,3,0,0,web,0,0,0
u296317,10,4,0,0,web,1,0,0
u296338,6,2,0,0,web,18,0,0
u296366,10,7,0,0,web,0,0,0
u296367,6,3,0,0,web,3,0,0
u296398,6,4,0,0,web,1,0,0
u296399,9,5,0,0,web,1,0,0
u296414,2,1,0,0,web,0,0,0
u296428,258,163,250,19,mobile,5,0,0
u296429,6,3,0,0,web,0,0,0
u296449,2,1,0,0,web,0,0,0
u296459,6,0,0,0,mobile,0,0,0
u296461,6,5,0,0,web,2,0,0
u296464,4,1,0,0,web,0,0,0
u296465,17,11,10,1,mobile,0,0,0
u296466,10,7,0,0,web,2,0,0
u296472,6,3,0,0,web,14,0,0
u296476,1,0,0,0,web,0,0,0
u296489,6,2,0,0,web,0,0,0
u296498,2,0,0,0,web,1,0,0
u296499,9,5,0,0,web,0,0,0
u296501,12,8,3,0,mobile,1,0,0
u296502,6,2,0,0,web,0,0,0
u296503,5,1,0,0,mobile,0,0,0
u296504,6,1,0,0,web,0,0,0
u296505,278,160,278,2,mobile,86,0,0
u296507,3,1,0,0,web,1,0,0
u296510,2,2,0,0,web,0,0,0
u296513,6,3,0,0,web,0,0,0
u296514,4,1,0,0,web,2,0,0
u296516,10,2,0,0,web,2,0,0
u296538,10,6,0,0,web,1,0,0
u296539,2,0,0,0,web,1,0,0
u296549,6,4,0,0,web,3,0,0
u296560,21,13,9,0,web,0,0,0
u296574,10,6,0,0,mobile,1,0,0
u296575,7,0,0,0,web,1,0,0
u296602,18,8,10,1,mobile,1,0,0
u296648,50,29,40,0,mobile,0,0,0
u296649,4,1,0,0,mobile,0,0,0
u296658,17,9,10,1,mobile,1,0,0
u296659,1,0,0,0,web,0,0,0
u296660,43,28,36,0,web,0,0,0
u296661,17,7,5,0,web,0,0,0
u296662,16,7,18,0,web,2,0,0
u296663,211,137,205,4,mobile,41,0,0
u296664,25,12,13,0,mobile,4,0,0
u296665,6,2,0,0,web,0,0,0
u296666,81,45,76,0,mobile,0,0,0
u296667,107,71,100,0,mobile,3,0,0
u296670,8,4,0,0,mobile,0,0,0
u296671,6,1,0,0,web,0,0,0
u296673,7,3,0,0,web,0,0,0
u296675,6,4,0,0,web,0,0,0
u296676,40,25,32,0,mobile,4,0,0
u296688,6,0,0,0,web,6,0,0
u296689,9,4,0,0,mobile,0,0,0
u296699,6,2,0,0,web,0,0,0
u296705,2,2,0,0,web,0,0,0
u296706,6,1,0,0,mobile,0,0,0
u296707,6,3,0,0,web,0,0,0
u296710,126,78,118,3,web,1,0,0
u296711,8,5,0,0,web,0,0,0
u296712,6,0,0,0,web,0,0,0
u296713,8,2,0,0,web,0,0,0
u296714,448,314,425,6,Unknown,113,1,5184000000
u296716,6,2,0,0,web,0,0,0
u296717,8,1,0,0,web,0,0,0
u296728,8,4,0,0,web,0,0,0
u296729,11,4,4,0,mobile,1,0,0
u296738,6,4,0,0,web,0,0,0
u296739,6,1,0,0,web,0,0,0
u296763,2,0,0,0,web,0,0,0
u296776,1,1,0,0,web,0,0,0
u296777,9,5,0,0,web,0,0,0
u296788,10,7,0,0,web,1,0,0
u296789,1,0,0,0,web,0,0,0
u296819,236,139,207,8,Unknown,1,2,10368000000
u296825,4,1,0,0,web,0,0,0
u296840,6,2,0,0,web,1,0,0
u296841,7,3,0,0,web,0,0,0
u296842,6,2,0,0,web,0,0,0
u296843,1,0,0,0,web,2,0,0
u296844,6,2,0,0,web,0,0,0
u296846,6,3,0,0,mobile,0,0,0
u296850,2,1,0,0,web,0,0,0
u296851,17,8,13,0,mobile,3,0,0
u296852,6,3,0,0,web,0,0,0
u296854,579,409,244,36,Unknown,174,0,0
u296857,6,2,0,0,web,0,0,0
u296869,2,1,0,0,web,6,0,0
u296878,10,6,0,0,web,2,0,0
u296879,37,17,29,3,mobile,0,0,0
u296880,7,5,0,0,web,0,0,0
u296882,6,1,0,0,web,6,0,0
u296883,34,26,22,0,mobile,5,0,0
u296885,6,5,0,0,web,0,0,0
u296886,9,5,0,0,web,0,0,0
u296887,10,6,0,0,web,0,0,0
u296891,5,2,0,0,mobile,0,0,0
u296892,72,43,63,3,mobile,1,0,0
u296893,6,1,0,0,web,0,0,0
u296894,17,12,9,0,web,0,0,0
u296895,1,1,0,0,web,0,0,0
u296909,4,1,0,0,web,3,0,0
u296919,14,10,2,0,mobile,0,0,0
u296920,17,12,10,2,mobile,0,0,0
u296921,36,23,22,0,mobile,4,0,0
u296923,6,2,0,0,mobile,0,0,0
u296924,6,1,0,0,web,0,0,0
u296925,6,4,0,0,web,0,0,0
u296926,6,3,0,0,web,0,0,0
u296930,563,357,274,12,web,74,1,5184000000
u296931,7,4,0,0,web,0,0,0
u296932,7,5,0,0,web,0,0,0
u296933,1,1,0,0,web,0,0,0
u296935,10,8,0,0,web,0,0,0
u296936,424,303,421,7,Unknown,94,1,5184000000
u296937,6,2,0,0,mobile,2,0,0
u296944,6,3,0,0,web,13,0,0
u296950,6,2,0,0,web,0,0,0
u296978,6,4,0,0,web,0,0,0
u296979,1,1,0,0,web,0,0,0
u296986,5,1,0,0,web,0,0,0
u296987,6,2,0,0,mobile,0,0,0
u296993,6,4,0,0,web,0,0,0
u297009,9,1,0,0,mobile,0,0,0
u297019,6,1,0,0,web,0,0,0
u297022,33,24,25,0,mobile,0,0,0
u297023,17,11,10,0,mobile,1,0,0
u297024,30,24,20,0,web,0,0,0
u297026,160,66,126,14,mobile,19,1,7776000000
u297030,7,4,0,0,web,0,0,0
u297032,1,1,0,0,web,0,0,0
u297033,7,4,0,0,mobile,0,0,0
u297036,6,1,0,0,web,0,0,0
u297037,6,3,0,0,web,1,0,0
u297044,6,5,0,0,web,0,0,0
u297045,5,3,0,0,mobile,0,0,0
u297050,10,3,0,0,web,0,0,0
u297078,6,1,0,0,web,0,0,0
u297086,6,3,0,0,web,3,0,0
u297087,6,2,0,0,web,1,0,0
u297092,10,7,0,0,web,0,0,0
u297093,4,1,0,0,web,0,0,0
u297118,6,2,0,0,mobile,2,0,0
u297125,6,3,0,0,mobile,0,0,0
u297130,11,7,1,0,web,0,0,0
u297131,10,6,0,0,web,0,0,0
u297140,1,1,0,0,web,0,0,0
u297141,10,4,0,0,web,0,0,0
u297142,6,2,0,0,web,0,0,0
u297145,10,4,5,0,mobile,0,0,0
u297146,6,3,0,0,web,0,0,0
u297147,6,0,0,0,web,0,0,0
u297150,2,1,0,0,web,0,0,0
u297151,10,3,0,0,web,0,0,0
