,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy
7025,u283723,6,6,0,0,web,0,0,0.0,1.0
7026,u283724,6,3,0,0,web,0,0,0.0,0.5
7027,u283725,3,0,0,0,web,0,0,0.0,0.0
7028,u283726,8,5,0,0,web,5,0,0.0,0.625
7029,u283730,8,4,0,0,web,4,0,0.0,0.5
7030,u283736,7,4,0,0,web,1,0,0.0,0.5714285714285714
7031,u283737,7,5,0,0,mobile,0,0,0.0,0.7142857142857143
7032,u283756,228,145,224,7,mobile,14,0,0.0,0.6359649122807017
7033,u283781,8,3,0,0,web,0,0,0.0,0.375
7034,u283794,6,4,0,0,web,1,0,0.0,0.6666666666666666
7035,u283795,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
7036,u283810,19,9,4,0,mobile,12,0,0.0,0.47368421052631576
7037,u283838,7,5,0,0,web,3,0,0.0,0.7142857142857143
7038,u283839,6,3,0,0,mobile,0,0,0.0,0.5
7039,u283848,7,1,0,0,web,0,0,0.0,0.14285714285714285
7040,u283860,18,9,9,1,web,0,0,0.0,0.5
7041,u283861,6,2,0,0,web,1,0,0.0,0.3333333333333333
7042,u283864,6,2,0,0,web,0,0,0.0,0.3333333333333333
7043,u283865,6,4,0,0,web,0,0,0.0,0.6666666666666666
7044,u283866,7,5,1,0,mobile,0,0,0.0,0.7142857142857143
7045,u283870,8,4,0,0,mobile,0,0,0.0,0.5
7046,u283874,10,3,0,0,mobile,0,0,0.0,0.3
7047,u283875,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
7048,u283889,36,28,36,5,Unknown,21,1,1440.0,0.7777777777777778
7049,u283899,5,2,0,0,mobile,1,0,0.0,0.4
7050,u283901,25,13,25,0,mobile,1,0,0.0,0.52
7051,u283902,3,0,0,0,mobile,0,0,0.0,0.0
7052,u283905,10,7,0,0,mobile,0,0,0.0,0.7
7053,u283907,6,3,0,0,web,0,0,0.0,0.5
7054,u283910,6,4,0,0,web,0,0,0.0,0.6666666666666666
7055,u283911,6,0,0,0,web,0,0,0.0,0.0
7056,u283913,185,136,186,3,mobile,36,0,0.0,0.7351351351351352
7057,u283914,12,4,3,0,mobile,0,0,0.0,0.3333333333333333
7058,u283915,6,1,0,0,web,0,0,0.0,0.16666666666666666
7059,u283928,114,79,54,3,web,0,1,1440.0,0.6929824561403509
7060,u283939,1,1,0,0,web,0,0,0.0,1.0
7061,u283958,9,4,0,0,web,0,0,0.0,0.4444444444444444
7062,u283970,6,0,0,0,web,0,0,0.0,0.0
7063,u283971,1,0,0,0,web,2,0,0.0,0.0
7064,u2840,90,62,93,39,Unknown,19,2,3000.0,0.6888888888888889
7065,u284010,32,24,10,0,mobile,0,0,0.0,0.75
7066,u284038,4,1,0,0,mobile,0,0,0.0,0.25
7067,u284039,2,1,0,0,web,1,0,0.0,0.5
7068,u284048,8,2,0,0,web,0,0,0.0,0.25
7069,u284049,10,7,0,0,web,2,0,0.0,0.7
7070,u284058,14,6,2,0,mobile,0,0,0.0,0.42857142857142855
7071,u284059,5,2,0,0,mobile,0,0,0.0,0.4
7072,u284060,6,2,0,0,web,0,0,0.0,0.3333333333333333
7073,u284061,5,2,0,0,web,0,0,0.0,0.4
7074,u284063,5,3,0,0,mobile,0,0,0.0,0.6
7075,u284064,4,2,0,0,web,0,0,0.0,0.5
7076,u284065,3,1,0,0,mobile,1,0,0.0,0.3333333333333333
7077,u284066,819,613,450,18,Unknown,140,1,2160.0,0.7484737484737485
7078,u284067,8,4,0,0,web,0,0,0.0,0.5
7079,u284070,6,4,0,0,web,1,0,0.0,0.6666666666666666
7080,u284071,6,5,0,0,web,0,0,0.0,0.8333333333333334
7081,u284072,7,3,0,0,mobile,1,0,0.0,0.42857142857142855
7082,u284075,6,2,0,0,web,0,0,0.0,0.3333333333333333
7083,u284077,6,3,0,0,web,0,0,0.0,0.5
7084,u284088,1,0,0,0,web,1,0,0.0,0.0
7085,u284089,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
7086,u284099,3,1,0,0,web,0,0,0.0,0.3333333333333333
7087,u2841,10,4,0,0,Unknown,0,2,7920.0,0.4
7088,u284100,5,1,0,0,mobile,0,0,0.0,0.2
7089,u284102,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
7090,u284104,10,5,0,0,mobile,0,0,0.0,0.5
7091,u284105,6,4,0,0,web,0,0,0.0,0.6666666666666666
7092,u284107,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
7093,u284110,10,7,0,0,web,2,0,0.0,0.7
7094,u284111,17,7,10,0,mobile,3,0,0.0,0.4117647058823529
7095,u284112,8,4,0,0,web,0,0,0.0,0.5
7096,u284113,7,5,0,0,mobile,1,0,0.0,0.7142857142857143
7097,u284114,7,6,0,0,mobile,0,0,0.0,0.8571428571428571
7098,u284116,6,3,0,0,web,0,0,0.0,0.5
7099,u284117,2,0,0,0,web,0,0,0.0,0.0
7100,u284128,1,0,0,0,web,0,0,0.0,0.0
7101,u284138,6,0,0,0,web,0,0,0.0,0.0
7102,u284158,6,2,0,0,web,22,0,0.0,0.3333333333333333
7103,u284159,6,2,0,0,web,0,0,0.0,0.3333333333333333
7104,u284164,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
7105,u284165,7,2,0,0,web,0,0,0.0,0.2857142857142857
7106,u284170,1,0,0,0,web,1,0,0.0,0.0
7107,u284171,9,4,0,0,mobile,2,0,0.0,0.4444444444444444
7108,u284206,58,38,53,0,web,0,0,0.0,0.6551724137931034
7109,u284212,10,5,0,0,web,1,0,0.0,0.5
7110,u284249,8,5,0,0,web,0,0,0.0,0.625
7111,u284258,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
7112,u284259,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
7113,u284261,4,2,0,0,web,1,0,0.0,0.5
7114,u284262,3,1,0,0,mobile,0,0,0.0,0.3333333333333333
7115,u284263,1,0,0,0,web,0,0,0.0,0.0
7116,u284264,1,0,0,0,web,0,0,0.0,0.0
7117,u284265,97,49,90,1,mobile,2,0,0.0,0.5051546391752577
7118,u284266,1,1,0,0,mobile,0,0,0.0,1.0
7119,u284267,11,4,4,1,mobile,2,0,0.0,0.36363636363636365
7120,u284270,6,3,0,0,mobile,0,0,0.0,0.5
7121,u284271,8,6,0,0,web,0,0,0.0,0.75
7122,u284273,10,4,0,0,web,32,0,0.0,0.4
7123,u284274,62,51,50,5,mobile,1,0,0.0,0.8225806451612904
7124,u284275,9,6,5,0,mobile,0,0,0.0,0.6666666666666666
7125,u284276,3,2,0,0,web,0,0,0.0,0.6666666666666666
7126,u284277,8,3,0,0,web,0,0,0.0,0.375
7127,u284288,11,5,8,0,mobile,0,0,0.0,0.45454545454545453
7128,u284289,1,0,0,0,web,0,0,0.0,0.0
7129,u284298,6,4,0,0,web,3,0,0.0,0.6666666666666666
7130,u2843,52,25,49,1,mobile,0,1,2400.0,0.4807692307692308
7131,u284302,10,9,0,0,web,0,0,0.0,0.9
7132,u284303,7,5,0,0,web,3,0,0.0,0.7142857142857143
7133,u284305,14,9,3,0,mobile,0,0,0.0,0.6428571428571429
7134,u284310,6,2,0,0,web,0,0,0.0,0.3333333333333333
7135,u284311,4,2,0,0,web,12,0,0.0,0.5
7136,u284313,2,1,0,0,web,0,0,0.0,0.5
7137,u284314,6,3,0,0,mobile,0,0,0.0,0.5
7138,u284316,3,1,0,0,web,0,0,0.0,0.3333333333333333
7139,u284317,9,5,0,0,web,0,0,0.0,0.5555555555555556
7140,u284366,42,17,34,0,web,20,1,4320.0,0.40476190476190477
7141,u284372,6,4,0,0,web,0,0,0.0,0.6666666666666666
7142,u284373,6,5,0,0,web,2,0,0.0,0.8333333333333334
7143,u284398,1,0,0,0,web,3,0,0.0,0.0
7144,u284399,5,3,0,0,web,3,0,0.0,0.6
7145,u284400,8,5,0,0,web,1,0,0.0,0.625
7146,u284415,1,1,0,0,web,0,0,0.0,1.0
7147,u284428,6,3,0,0,web,0,0,0.0,0.5
7148,u284429,5,1,0,0,mobile,2,0,0.0,0.2
7149,u284448,16,5,9,0,web,0,0,0.0,0.3125
7150,u284458,31,20,19,0,mobile,6,0,0.0,0.6451612903225806
7151,u284459,40,30,28,0,mobile,0,0,0.0,0.75
7152,u284460,1,0,0,0,web,0,0,0.0,0.0
7153,u284461,4,2,0,0,web,0,0,0.0,0.5
7154,u284462,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
7155,u284463,13,9,4,0,mobile,0,0,0.0,0.6923076923076923
7156,u284465,6,2,0,0,web,1,0,0.0,0.3333333333333333
7157,u284466,8,5,0,0,mobile,0,0,0.0,0.625
7158,u284467,8,5,0,0,mobile,0,0,0.0,0.625
7159,u284470,10,4,0,0,mobile,0,0,0.0,0.4
7160,u284472,8,5,0,0,web,0,0,0.0,0.625
7161,u284473,277,205,272,3,web,0,0,0.0,0.740072202166065
7162,u284475,30,26,19,0,mobile,3,0,0.0,0.8666666666666667
7163,u284476,8,2,0,0,web,0,0,0.0,0.25
7164,u284488,6,2,0,0,web,3,0,0.0,0.3333333333333333
7165,u284498,6,3,0,0,web,19,0,0.0,0.5
7166,u284499,2,2,0,0,web,3,0,0.0,1.0
7167,u2845,68,50,65,0,mobile,0,0,0.0,0.7352941176470589
7168,u284500,6,0,0,0,web,2,0,0.0,0.0
7169,u284501,6,2,0,0,web,0,0,0.0,0.3333333333333333
7170,u284502,7,1,0,0,web,0,0,0.0,0.14285714285714285
7171,u284503,382,291,343,4,mobile,1,1,4320.0,0.7617801047120419
7172,u284505,537,347,540,3,Unknown,453,0,0.0,0.6461824953445066
7173,u284506,2,1,0,0,web,0,0,0.0,0.5
7174,u284507,6,3,0,0,web,0,0,0.0,0.5
7175,u284510,7,3,0,0,web,0,0,0.0,0.42857142857142855
7176,u284512,18,13,6,0,mobile,1,0,0.0,0.7222222222222222
7177,u284514,10,5,0,0,web,0,0,0.0,0.5
7178,u284515,31,20,24,0,mobile,2,1,4320.0,0.6451612903225806
7179,u284517,6,4,0,0,web,0,0,0.0,0.6666666666666666
7180,u284538,9,4,0,0,web,0,0,0.0,0.4444444444444444
7181,u284539,10,8,0,0,web,8,0,0.0,0.8
7182,u284548,10,5,0,0,web,0,0,0.0,0.5
7183,u284560,833,505,983,16,mobile,836,1,2400.0,0.6062424969987995
7184,u284574,8,3,0,0,mobile,0,0,0.0,0.375
7185,u2846,16,12,8,0,mobile,0,0,0.0,0.75
7186,u284602,3,2,0,0,web,0,0,0.0,0.6666666666666666
7187,u284603,6,2,0,0,web,0,0,0.0,0.3333333333333333
7188,u284616,10,8,0,0,web,0,0,0.0,0.8
7189,u284617,12,4,2,0,mobile,0,0,0.0,0.3333333333333333
7190,u284658,16,5,9,0,mobile,1,0,0.0,0.3125
7191,u284660,119,92,115,6,Unknown,40,1,4320.0,0.773109243697479
7192,u284663,7,4,0,0,web,0,0,0.0,0.5714285714285714
7193,u284670,59,37,47,1,mobile,1,0,0.0,0.6271186440677966
7194,u284673,5,3,0,0,mobile,2,0,0.0,0.6
7195,u284674,26,12,25,0,mobile,3,0,0.0,0.46153846153846156
7196,u284677,6,4,0,0,mobile,1,0,0.0,0.6666666666666666
7197,u284688,6,3,0,0,web,0,0,0.0,0.5
7198,u284698,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
7199,u284699,12,8,1,0,web,0,0,0.0,0.6666666666666666
7200,u2847,88,47,290,17,Unknown,1185,1,720.0,0.5340909090909091
7201,u284700,10,8,0,0,web,0,0,0.0,0.8
7202,u284701,6,2,0,0,web,0,0,0.0,0.3333333333333333
7203,u284703,8,3,0,0,web,2,0,0.0,0.375
7204,u284705,1,1,0,0,web,0,0,0.0,1.0
7205,u284706,8,3,0,0,web,0,0,0.0,0.375
7206,u284707,51,30,41,0,mobile,2,0,0.0,0.5882352941176471
7207,u284710,6,0,0,0,web,2,0,0.0,0.0
7208,u284711,6,4,0,0,web,1,0,0.0,0.6666666666666666
7209,u284712,6,4,0,0,web,1,0,0.0,0.6666666666666666
7210,u284713,6,5,0,0,web,1,0,0.0,0.8333333333333334
7211,u284715,11,5,0,0,mobile,0,0,0.0,0.45454545454545453
7212,u284716,3,0,0,0,web,0,0,0.0,0.0
7213,u284728,6,3,0,0,web,0,0,0.0,0.5
7214,u284729,27,11,20,1,mobile,1,0,0.0,0.4074074074074074
7215,u284739,8,3,0,0,web,2,0,0.0,0.375
7216,u284762,10,7,0,0,web,1,0,0.0,0.7
7217,u284788,7,5,0,0,web,1,0,0.0,0.7142857142857143
7218,u284789,6,4,0,0,web,0,0,0.0,0.6666666666666666
7219,u284824,29,18,21,0,mobile,6,0,0.0,0.6206896551724138
7220,u284825,6,3,0,0,web,0,0,0.0,0.5
7221,u284830,7,1,7,0,mobile,0,0,0.0,0.14285714285714285
7222,u284831,6,3,0,0,web,0,0,0.0,0.5
7223,u284840,6,3,9,0,mobile,0,0,0.0,0.5
7224,u284841,178,132,103,22,web,26,1,4320.0,0.7415730337078652
7225,u284843,9,3,0,0,web,1,0,0.0,0.3333333333333333
7226,u284847,6,3,0,0,web,1,0,0.0,0.5
7227,u284850,6,2,0,0,web,0,0,0.0,0.3333333333333333
7228,u284853,6,2,0,0,web,0,0,0.0,0.3333333333333333
7229,u284856,1,1,0,0,web,1,0,0.0,1.0
7230,u284857,10,4,0,0,web,6,0,0.0,0.4
7231,u284868,10,6,0,0,web,0,0,0.0,0.6
7232,u284869,8,5,0,0,web,0,0,0.0,0.625
7233,u284878,1,0,0,0,web,2,0,0.0,0.0
7234,u284879,6,2,0,0,web,0,0,0.0,0.3333333333333333
7235,u284880,1,1,0,0,web,0,0,0.0,1.0
7236,u284881,10,4,0,0,web,1,0,0.0,0.4
7237,u284882,3,1,0,0,web,0,0,0.0,0.3333333333333333
7238,u284883,7,5,0,0,web,2,0,0.0,0.7142857142857143
7239,u284884,6,1,0,0,web,0,0,0.0,0.16666666666666666
7240,u284885,6,1,0,0,web,0,0,0.0,0.16666666666666666
7241,u284886,7,0,6,0,mobile,0,0,0.0,0.0
7242,u284887,6,1,0,0,web,0,0,0.0,0.16666666666666666
7243,u284890,1,1,0,0,web,0,0,0.0,1.0
7244,u284891,7,3,5,0,mobile,0,0,0.0,0.42857142857142855
7245,u284892,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
7246,u284894,8,5,0,0,mobile,0,0,0.0,0.625
7247,u284909,6,3,0,0,mobile,0,0,0.0,0.5
7248,u284919,6,5,0,0,mobile,2,0,0.0,0.8333333333333334
7249,u284920,10,4,0,0,mobile,0,0,0.0,0.4
7250,u284921,140,84,143,3,mobile,147,0,0.0,0.6
7251,u284922,9,6,0,0,mobile,0,0,0.0,0.6666666666666666
7252,u284924,6,5,0,0,web,0,0,0.0,0.8333333333333334
7253,u284925,153,94,160,0,mobile,130,0,0.0,0.6143790849673203
7254,u284927,51,43,13,0,Unknown,11,1,4320.0,0.8431372549019608
7255,u284931,91,38,94,6,Unknown,90,1,1440.0,0.4175824175824176
7256,u284932,14,8,2,0,mobile,1,0,0.0,0.5714285714285714
7257,u284933,10,6,0,0,web,32,0,0.0,0.6
7258,u284935,36,17,36,0,mobile,0,0,0.0,0.4722222222222222
7259,u284936,11,4,0,1,mobile,0,0,0.0,0.36363636363636365
7260,u284937,180,134,174,4,mobile,2,1,4320.0,0.7444444444444445
7261,u284951,6,5,0,0,mobile,0,0,0.0,0.8333333333333334
7262,u284978,6,1,0,0,web,1,0,0.0,0.16666666666666666
7263,u284979,6,4,0,0,web,2,0,0.0,0.6666666666666666
7264,u284987,8,2,0,0,mobile,0,0,0.0,0.25
7265,u284992,6,2,0,0,web,0,0,0.0,0.3333333333333333
7266,u2850,345,183,246,33,Unknown,195,1,4320.0,0.5304347826086957
7267,u285008,3,3,0,0,mobile,0,0,0.0,1.0
7268,u285009,9,5,0,0,mobile,0,0,0.0,0.5555555555555556
7269,u285018,1,1,0,0,web,0,0,0.0,1.0
7270,u285021,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
7271,u285022,10,8,0,0,web,0,0,0.0,0.8
7272,u285023,7,1,0,0,mobile,0,0,0.0,0.14285714285714285
7273,u285024,8,4,0,0,mobile,0,0,0.0,0.5
7274,u285027,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
7275,u285030,2,0,0,0,web,0,0,0.0,0.0
7276,u285032,8,4,0,0,web,0,0,0.0,0.5
7277,u285035,8,3,0,0,mobile,0,0,0.0,0.375
7278,u285036,5,1,0,0,web,0,0,0.0,0.2
7279,u285044,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
7280,u285050,6,2,0,0,web,1,0,0.0,0.3333333333333333
7281,u285051,6,4,0,0,web,1,0,0.0,0.6666666666666666
7282,u285078,8,6,0,0,web,1,0,0.0,0.75
7283,u285079,5,1,0,0,mobile,0,0,0.0,0.2
7284,u285086,1,0,0,0,web,3,0,0.0,0.0
7285,u285092,7,4,0,0,web,0,0,0.0,0.5714285714285714
7286,u285093,8,5,0,0,mobile,0,0,0.0,0.625
7287,u2851,1558,1208,1443,119,mobile,2,2,5520.0,0.7753530166880617
7288,u285118,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
7289,u285124,9,6,0,0,web,0,0,0.0,0.6666666666666666
7290,u285130,7,3,0,0,web,0,0,0.0,0.42857142857142855
7291,u285140,6,3,0,0,mobile,0,0,0.0,0.5
7292,u285141,5,0,0,0,mobile,0,0,0.0,0.0
7293,u285142,4,3,0,0,mobile,1,0,0.0,0.75
7294,u285143,7,4,0,0,web,0,0,0.0,0.5714285714285714
7295,u285144,10,6,0,0,web,0,0,0.0,0.6
7296,u285145,1,0,0,0,web,0,0,0.0,0.0
7297,u285147,8,2,0,0,web,0,0,0.0,0.25
7298,u285150,5,5,0,0,web,0,0,0.0,1.0
7299,u285151,6,5,0,0,web,0,0,0.0,0.8333333333333334
7300,u285152,7,5,0,0,web,3,0,0.0,0.7142857142857143
7301,u285153,13,7,6,0,mobile,3,0,0.0,0.5384615384615384
7302,u285155,27,17,20,0,mobile,9,0,0.0,0.6296296296296297
7303,u285156,6,1,0,0,web,0,0,0.0,0.16666666666666666
7304,u285157,7,4,3,0,web,1,0,0.0,0.5714285714285714
7305,u285169,7,1,0,0,mobile,0,0,0.0,0.14285714285714285
7306,u285179,5,3,0,0,web,2,0,0.0,0.6
7307,u285181,7,3,0,0,web,0,0,0.0,0.42857142857142855
7308,u285183,6,2,0,0,web,0,0,0.0,0.3333333333333333
7309,u285184,6,3,0,0,web,0,0,0.0,0.5
7310,u285185,3,1,0,0,mobile,0,0,0.0,0.3333333333333333
7311,u285187,10,6,0,0,web,0,0,0.0,0.6
7312,u285190,11,6,4,0,web,6,0,0.0,0.5454545454545454
7313,u285192,6,2,0,0,mobile,1,0,0.0,0.3333333333333333
7314,u285194,6,4,0,0,web,1,0,0.0,0.6666666666666666
7315,u285196,6,1,0,0,web,0,0,0.0,0.16666666666666666
7316,u2852,654,386,672,34,mobile,504,0,0.0,0.5902140672782875
7317,u285208,9,3,0,0,web,3,0,0.0,0.3333333333333333
7318,u285209,2,2,0,0,web,0,0,0.0,1.0
7319,u285218,8,5,0,0,web,0,0,0.0,0.625
7320,u285219,9,6,0,0,web,0,0,0.0,0.6666666666666666
7321,u285220,6,2,0,0,web,2,0,0.0,0.3333333333333333
7322,u285222,59,32,51,0,mobile,0,1,2160.0,0.5423728813559322
7323,u285223,8,5,0,0,web,0,0,0.0,0.625
7324,u285224,10,4,0,0,web,0,0,0.0,0.4
7325,u285225,11,6,5,0,mobile,1,0,0.0,0.5454545454545454
7326,u285226,6,2,0,0,web,1,0,0.0,0.3333333333333333
7327,u285227,9,4,0,0,web,0,0,0.0,0.4444444444444444
7328,u285232,18,12,9,0,mobile,7,0,0.0,0.6666666666666666
7329,u285233,6,4,0,0,web,0,0,0.0,0.6666666666666666
7330,u285234,9,6,0,0,mobile,0,0,0.0,0.6666666666666666
7331,u285235,6,2,0,0,web,7,0,0.0,0.3333333333333333
7332,u285246,5,2,0,0,web,0,0,0.0,0.4
7333,u285247,3,1,0,0,web,0,0,0.0,0.3333333333333333
7334,u285252,6,3,0,0,web,0,0,0.0,0.5
7335,u285253,6,2,0,0,web,4,0,0.0,0.3333333333333333
7336,u285284,8,3,0,0,mobile,0,0,0.0,0.375
7337,u285285,1,0,0,0,web,0,0,0.0,0.0
7338,u285290,2,2,0,0,web,6,0,0.0,1.0
7339,u285291,10,2,0,0,web,12,0,0.0,0.2
7340,u2853,302,203,211,6,Unknown,57,1,720.0,0.6721854304635762
7341,u285326,7,3,0,0,mobile,0,0,0.0,0.42857142857142855
7342,u285327,9,7,0,0,web,0,0,0.0,0.7777777777777778
7343,u285333,18,11,10,0,web,0,0,0.0,0.6111111111111112
7344,u285341,17,10,9,0,web,3,0,0.0,0.5882352941176471
7345,u285342,1,1,0,0,web,0,0,0.0,1.0
7346,u285343,6,4,0,0,web,0,0,0.0,0.6666666666666666
7347,u285344,7,2,0,0,web,3,0,0.0,0.2857142857142857
7348,u285345,7,4,0,0,web,0,0,0.0,0.5714285714285714
7349,u285346,6,3,0,0,mobile,0,0,0.0,0.5
7350,u285347,4,1,0,0,web,2,0,0.0,0.25
7351,u285350,4,1,0,0,web,3,0,0.0,0.25
7352,u285353,5,1,0,0,web,1,0,0.0,0.2
7353,u285354,6,2,0,0,web,0,0,0.0,0.3333333333333333
7354,u285355,10,7,0,0,mobile,0,0,0.0,0.7
7355,u285356,10,5,0,0,web,0,0,0.0,0.5
7356,u285357,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
7357,u285368,7,1,0,0,web,0,0,0.0,0.14285714285714285
7358,u285369,7,4,0,0,web,1,0,0.0,0.5714285714285714
7359,u285378,10,5,0,0,web,0,0,0.0,0.5
7360,u285379,8,4,0,0,web,0,0,0.0,0.5
7361,u285380,2,2,0,0,mobile,0,0,0.0,1.0
7362,u285381,5,2,0,0,mobile,2,0,0.0,0.4
7363,u285382,81,58,76,1,web,60,0,0.0,0.7160493827160493
7364,u285383,6,2,0,0,web,19,0,0.0,0.3333333333333333
7365,u285384,3,0,0,0,web,0,0,0.0,0.0
7366,u285386,9,5,0,0,web,1,0,0.0,0.5555555555555556
7367,u285387,10,6,9,0,mobile,0,0,0.0,0.6
7368,u285390,1,0,0,0,mobile,0,0,0.0,0.0
7369,u285391,3,2,2,6,Unknown,0,1,4320.0,0.6666666666666666
7370,u285392,6,3,0,0,web,1,0,0.0,0.5
7371,u285393,6,3,0,0,web,2,0,0.0,0.5
7372,u285394,7,5,0,0,web,0,0,0.0,0.7142857142857143
7373,u285395,8,1,0,0,mobile,0,0,0.0,0.125
7374,u285396,8,0,0,0,mobile,0,0,0.0,0.0
7375,u285397,3,0,0,0,web,1,0,0.0,0.0
7376,u2854,87,58,47,0,web,0,0,0.0,0.6666666666666666
7377,u285408,5,4,0,0,mobile,1,0,0.0,0.8
7378,u285418,10,5,0,0,web,0,0,0.0,0.5
7379,u285419,10,9,0,0,web,0,0,0.0,0.9
7380,u285420,6,1,0,0,web,0,0,0.0,0.16666666666666666
7381,u285421,7,0,0,0,web,13,0,0.0,0.0
7382,u285422,1,1,0,0,web,1,0,0.0,1.0
7383,u285423,7,2,0,0,web,1,0,0.0,0.2857142857142857
7384,u285424,10,7,0,0,web,4,0,0.0,0.7
7385,u285425,8,6,0,0,web,0,0,0.0,0.75
7386,u285426,6,4,0,0,web,0,0,0.0,0.6666666666666666
7387,u285430,3,2,0,0,web,0,0,0.0,0.6666666666666666
7388,u285431,7,3,0,0,mobile,0,0,0.0,0.42857142857142855
7389,u285432,6,5,0,0,web,0,0,0.0,0.8333333333333334
7390,u285433,4,1,0,0,web,0,0,0.0,0.25
7391,u285434,10,10,0,0,web,0,0,0.0,1.0
7392,u285435,6,1,0,0,web,0,0,0.0,0.16666666666666666
7393,u285436,101,82,95,1,web,2,0,0.0,0.8118811881188119
7394,u285437,1,0,0,0,web,0,0,0.0,0.0
7395,u285440,10,4,0,0,web,13,0,0.0,0.4
7396,u285455,6,3,0,0,web,0,0,0.0,0.5
7397,u285468,6,1,0,0,web,3,0,0.0,0.16666666666666666
7398,u285482,10,5,0,0,web,5,0,0.0,0.5
7399,u285483,6,2,0,0,web,0,0,0.0,0.3333333333333333
7400,u285496,10,4,0,0,web,0,0,0.0,0.4
7401,u2855,62,37,54,0,mobile,4,0,0.0,0.5967741935483871
7402,u285508,8,2,0,0,mobile,0,0,0.0,0.25
7403,u285509,8,5,0,0,mobile,0,0,0.0,0.625
7404,u285520,9,1,0,0,web,1,0,0.0,0.1111111111111111
7405,u285521,7,4,0,0,web,1,0,0.0,0.5714285714285714
7406,u285535,7,4,0,0,web,0,0,0.0,0.5714285714285714
7407,u285540,548,319,573,20,mobile,324,0,0.0,0.5821167883211679
7408,u285541,4,0,0,0,web,0,0,0.0,0.0
7409,u285542,11,8,0,0,mobile,0,0,0.0,0.7272727272727273
7410,u285543,7,3,0,0,web,0,0,0.0,0.42857142857142855
7411,u285544,10,7,0,0,web,0,0,0.0,0.7
7412,u285545,6,1,0,0,web,1,0,0.0,0.16666666666666666
7413,u285546,9,4,0,0,web,27,0,0.0,0.4444444444444444
7414,u285547,1,0,0,0,web,1,0,0.0,0.0
7415,u285550,7,5,0,0,web,0,0,0.0,0.7142857142857143
7416,u285551,9,4,0,0,web,1,0,0.0,0.4444444444444444
7417,u285552,10,6,1,0,web,4,0,0.0,0.6
7418,u285553,10,4,0,0,web,0,0,0.0,0.4
7419,u285555,13,6,1,0,mobile,1,0,0.0,0.46153846153846156
7420,u285556,6,2,0,0,web,0,0,0.0,0.3333333333333333
7421,u285557,10,7,0,0,web,0,0,0.0,0.7
7422,u285569,6,5,0,0,web,0,0,0.0,0.8333333333333334
7423,u285578,6,1,0,0,web,1,0,0.0,0.16666666666666666
7424,u285579,4,2,0,0,mobile,0,0,0.0,0.5
7425,u285580,8,4,1,0,mobile,0,0,0.0,0.5
7426,u285581,47,27,39,0,web,13,0,0.0,0.574468085106383
7427,u285582,7,4,0,0,web,0,0,0.0,0.5714285714285714
7428,u285584,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
7429,u285585,8,6,0,0,mobile,0,0,0.0,0.75
7430,u285586,11,5,0,0,web,2,0,0.0,0.45454545454545453
7431,u285587,9,3,0,0,mobile,0,0,0.0,0.3333333333333333
7432,u285590,6,3,0,0,web,0,0,0.0,0.5
7433,u285593,5,1,0,0,web,5,0,0.0,0.2
7434,u285596,61,43,64,1,mobile,16,0,0.0,0.7049180327868853
7435,u2856,1601,1248,1521,53,mobile,1553,1,8640.0,0.7795128044971893
7436,u285618,27,13,19,0,mobile,0,0,0.0,0.48148148148148145
7437,u285622,8,4,0,0,web,1,0,0.0,0.5
7438,u285626,10,4,0,0,web,0,0,0.0,0.4
7439,u285631,6,1,0,0,web,0,0,0.0,0.16666666666666666
7440,u285632,1,0,0,0,mobile,0,0,0.0,0.0
7441,u285636,2,1,0,0,mobile,1,0,0.0,0.5
7442,u285681,7,5,0,0,web,0,0,0.0,0.7142857142857143
7443,u285695,3,2,0,0,mobile,0,0,0.0,0.6666666666666666
7444,u2857,43,22,35,0,Unknown,26,1,1200.0,0.5116279069767442
7445,u285723,7,5,0,0,web,0,0,0.0,0.7142857142857143
7446,u285736,6,4,0,0,web,0,0,0.0,0.6666666666666666
7447,u285741,10,5,0,0,web,7,0,0.0,0.5
7448,u285743,6,3,0,0,web,0,0,0.0,0.5
7449,u285744,10,4,0,0,web,13,0,0.0,0.4
7450,u285745,7,4,0,0,web,1,0,0.0,0.5714285714285714
7451,u285746,10,8,0,0,web,1,0,0.0,0.8
7452,u285747,7,5,0,0,web,0,0,0.0,0.7142857142857143
